text,label,text_label
"private HopEntry addOrEditEntry(HopEntry e){
  JTextField txtHost=new SkinnedTextField(30);
  JSpinner spPort=new JSpinner(new SpinnerNumberModel(22,1,SessionInfoPanel.DEFAULT_MAX_PORT,1));
  JTextField txtUser=new SkinnedTextField(30);
  JPasswordField txtPassword=new JPasswordField(30);
  Box b1=Box.createHorizontalBox();
  JTextField txtKeyFile=new SkinnedTextField(30);
  JButton btnBrowse=new JButton(""..."");
  b1.add(txtKeyFile);
  b1.add(Box.createHorizontalStrut(10));
  b1.add(btnBrowse);
  if (e != null) {
    if (e.getHost() != null)     txtHost.setText(e.getHost());
    if (e.getUser() != null)     txtUser.setText(e.getUser());
    if (e.getKeypath() != null)     txtKeyFile.setText(e.getKeypath());
    spPort.setValue((Integer)e.getPort());
  }
  btnBrowse.addActionListener(ev -> {
    JFileChooser jfc=new JFileChooser();
    jfc.setFileHidingEnabled(false);
    if (jfc.showOpenDialog(null) == JFileChooser.APPROVE_OPTION) {
      File f=jfc.getSelectedFile();
      txtKeyFile.setText(f.getAbsolutePath());
    }
  }
);
  while (JOptionPane.showOptionDialog(this,new Object[]{""Host"",txtHost,""Port"",spPort,""User"",txtUser,""Password"",txtPassword,""Private key"",txtKeyFile},""Hop entry"",JOptionPane.OK_CANCEL_OPTION,JOptionPane.PLAIN_MESSAGE,null,null,null) == JOptionPane.OK_OPTION) {
    String host=txtHost.getText();
    String user=txtUser.getText();
    String password=txtPassword.getPassword().length > 0 ? new String(txtPassword.getPassword()) : null;
    String path=txtKeyFile.getText();
    int port=(Integer)spPort.getValue();
    if (host.length() < 1 || user.length() < 1 || port <= 0) {
      JOptionPane.showMessageDialog(this,""Invalid input: all fields mandatory"");
      continue;
    }
    if (e == null) {
      e=new HopEntry();
      e.setId(UUID.randomUUID().toString());
    }
    e.setHost(host);
    e.setPassword(password);
    e.setUser(user);
    e.setPort(port);
    e.setKeypath(path);
    return e;
  }
  return null;
}",0,Clean Code
"private void onStickerSetClicked(View view,TLRPC.TL_messages_stickerSet stickerSet,boolean remote){
  TLRPC.InputStickerSet inputStickerSet=null;
  if (remote) {
    TLRPC.TL_inputStickerSetShortName inputStickerSetShortName=new TLRPC.TL_inputStickerSetShortName();
    inputStickerSetShortName.short_name=stickerSet.set.short_name;
    inputStickerSet=inputStickerSetShortName;
  }
  StickersAlert stickersAlert=new StickersAlert(getParentActivity(),GroupStickersActivity.this,inputStickerSet,!remote ? stickerSet : null,null);
  boolean isSelected=((StickerSetCell)view).isChecked();
  stickersAlert.setCustomButtonDelegate(new StickersAlert.StickersAlertCustomButtonDelegate(){
    @Override public String getCustomButtonTextColorKey(){
      return isSelected ? Theme.key_dialogTextRed : Theme.key_featuredStickers_buttonText;
    }
    @Override public String getCustomButtonRippleColorKey(){
      return !isSelected ? Theme.key_featuredStickers_addButtonPressed : null;
    }
    @Override public String getCustomButtonColorKey(){
      return !isSelected ? Theme.key_featuredStickers_addButton : null;
    }
    @Override public String getCustomButtonText(){
      return LocaleController.getString(isSelected ? R.string.RemoveGroupStickerSet : R.string.SetAsGroupStickerSet);
    }
    @Override public boolean onCustomButtonPressed(){
      int row=layoutManager.findFirstVisibleItemPosition();
      int top=Integer.MAX_VALUE;
      RecyclerListView.Holder holder=(RecyclerListView.Holder)listView.findViewHolderForAdapterPosition(row);
      if (holder != null) {
        top=holder.itemView.getTop();
      }
      int prevIndex=selectedStickerSetIndex;
      if (isSelected) {
        selectedStickerSet=null;
        removeStickerSet=true;
      }
 else {
        selectedStickerSet=stickerSet;
        removeStickerSet=false;
      }
      updateSelectedStickerSetIndex();
      if (prevIndex != -1) {
        boolean found=false;
        if (!searching) {
          for (int i=0; i < listView.getChildCount(); i++) {
            View ch=listView.getChildAt(i);
            if (listView.getChildViewHolder(ch).getAdapterPosition() == stickersStartRow + prevIndex) {
              ((StickerSetCell)ch).setChecked(false,true);
              found=true;
              break;
            }
          }
        }
        if (!found) {
          listAdapter.notifyItemChanged(prevIndex);
        }
      }
      if (selectedStickerSetIndex != -1) {
        boolean found=false;
        if (!searching) {
          for (int i=0; i < listView.getChildCount(); i++) {
            View ch=listView.getChildAt(i);
            if (listView.getChildViewHolder(ch).getAdapterPosition() == stickersStartRow + selectedStickerSetIndex) {
              ((StickerSetCell)ch).setChecked(true,true);
              found=true;
              break;
            }
          }
        }
        if (!found) {
          listAdapter.notifyItemChanged(selectedStickerSetIndex);
        }
      }
      if (top != Integer.MAX_VALUE) {
        layoutManager.scrollToPositionWithOffset(row + 1,top);
      }
      if (searching) {
        searchItem.setSearchFieldText("""",false);
        actionBar.closeSearchField(true);
      }
      return true;
    }
  }
);
  stickersAlert.show();
}",1,Code Smell
"@Test public void testUpdateChannel_success(){
  PayChannelDO dbChannel=randomPojo(PayChannelDO.class,o -> {
    o.setCode(PayChannelEnum.ALIPAY_APP.getCode());
    o.setConfig(randomAlipayPayClientConfig());
  }
);
  channelMapper.insert(dbChannel);
  AlipayPayClientConfig config=randomAlipayPayClientConfig();
  PayChannelUpdateReqVO reqVO=randomPojo(PayChannelUpdateReqVO.class,o -> {
    o.setId(dbChannel.getId());
    o.setStatus(randomCommonStatus());
    o.setConfig(JsonUtils.toJsonString(config));
  }
);
  channelService.updateChannel(reqVO);
  PayChannelDO channel=channelMapper.selectById(reqVO.getId());
  assertPojoEquals(reqVO,channel,""config"");
  assertPojoEquals(config,channel.getConfig());
  assertNull(channelService.getClientCache().getIfPresent(channel.getId()));
}
",0,Clean Code
"/** 
 * When importing always DATA_FLAVOR_DATA_FILE will be preferred over file list
 */
@SuppressWarnings(""unchecked"") @Override public boolean importData(TransferSupport info){
  if (!info.isDrop()) {
    return false;
  }
  boolean isDataFile=false, isJavaFileList=false;
  for (  DataFlavor f : info.getDataFlavors()) {
    System.out.println(""Data flavor: "" + f);
    if (f.isFlavorJavaFileListType()) {
      isJavaFileList=this.info != null;
    }
    if (DATA_FLAVOR_DATA_FILE.equals(f)) {
      isDataFile=true;
    }
  }
  Transferable t=info.getTransferable();
  if (isDataFile) {
    try {
      DndTransferData transferData=(DndTransferData)t.getTransferData(DATA_FLAVOR_DATA_FILE);
      return this.fileBrowserView.handleDrop(transferData);
    }
 catch (    UnsupportedFlavorException e) {
      e.printStackTrace();
    }
catch (    IOException e) {
      e.printStackTrace();
    }
  }
 else   if (isJavaFileList) {
    try {
      List<File> fileList=((List<File>)t.getTransferData(DataFlavor.javaFileListFlavor));
      if (fileList != null) {
        FileInfo infoArr[]=new FileInfo[fileList.size()];
        int c=0;
        for (        File file : fileList) {
          if (file.getName().startsWith(App.APP_INSTANCE_ID)) {
            System.out.println(""Internal fake folder dropped"");
            return false;
          }
          Path p=file.toPath();
          BasicFileAttributes attrs=null;
          try {
            attrs=Files.readAttributes(p,BasicFileAttributes.class);
          }
 catch (          IOException e) {
            e.printStackTrace();
          }
          FileInfo finfo=new FileInfo(file.getName(),file.getAbsolutePath(),file.length(),file.isDirectory() ? FileType.Directory : FileType.File,file.lastModified(),-1,LocalFileSystem.PROTO_LOCAL_FILE,"""",attrs != null ? attrs.creationTime().toMillis() : file.lastModified(),"""",file.isHidden());
          infoArr[c++]=finfo;
        }
        DndTransferData data=new DndTransferData(0,infoArr,this.fileBrowserView.getCurrentDirectory(),this.fileBrowserView.hashCode(),DndTransferData.DndSourceType.LOCAL);
        System.out.println(""Exporting drag "" + data + "" hashcode: ""+ data.hashCode());
        return this.fileBrowserView.handleDrop(data);
      }
    }
 catch (    Exception e) {
      e.printStackTrace();
    }
  }
  return false;
}",1,Code Smell
"/** 
 * Generate shard array
 * @param sheetInfoList A list sheet metadata.
 * @param batchSize Size of a split.
 * @param skipNums Number of rows to skip.
 * @return An array of splits.
 */
private static InputSplit[] calculateLarkSheetInputSplits(List<SheetInfo> sheetInfoList,int batchSize,List<Integer> skipNums){
  int splitCount=0;
  if (skipNums.isEmpty()) {
    splitCount=sheetInfoList.stream().mapToInt(sheetInfo -> (int)Math.ceil((double)(sheetInfo.getSheetMeta().getRowCount() - 1) / (double)batchSize)).sum();
  }
 else {
    for (int i=0; i < sheetInfoList.size(); i++) {
      SheetInfo sheetInfo=sheetInfoList.get(i);
      int skipNum=0;
      if (skipNums.size() > i) {
        skipNum=Math.max(skipNums.get(i),0);
      }
      splitCount+=(int)Math.ceil((double)Math.max(sheetInfo.getSheetMeta().getRowCount() - 1 - skipNum,0) / (double)batchSize);
    }
  }
  InputSplit[] larkSheetInputSplits=new LarkSheetInputSplit[splitCount];
  splitCount=0;
  for (int i=0; i < sheetInfoList.size(); i++) {
    SheetInfo sheetInfo=sheetInfoList.get(i);
    SheetMeta sheetMeta=sheetInfo.getSheetMeta();
    String sheetToken=sheetInfo.getSheetToken();
    int curCount=0;
    int skipNum=0;
    if (skipNums.isEmpty()) {
      curCount=(int)Math.ceil((double)(sheetMeta.getRowCount() - 1) / (double)batchSize);
    }
 else {
      if (skipNums.size() > i) {
        skipNum=Math.max(skipNums.get(i),0);
      }
      curCount=(int)Math.ceil((double)Math.max(sheetInfo.getSheetMeta().getRowCount() - 1 - skipNum,0) / (double)batchSize);
    }
    for (int j=0; j < curCount; j++) {
      int startRowNumber=2 + j * batchSize + skipNum;
      int endRowNumber=startRowNumber + batchSize - 1;
      larkSheetInputSplits[splitCount]=new LarkSheetInputSplit(sheetMeta,sheetToken,sheetMeta.getSheetId(),startRowNumber,endRowNumber);
      splitCount+=1;
    }
  }
  return larkSheetInputSplits;
}",1,Code Smell
"public void onClick(View view){
  if (view.getId() == R.id.tv_modify_room_info) {
    Bundle param=new Bundle();
    param.putString(ConferenceConstant.KEY_CONFERENCE_ID,mRoomId);
    TUICore.startActivity(""ModifyConferenceActivity"",param);
  }
 else   if (view.getId() == R.id.img_copy_room_id_icon) {
    CommonUtils.copyToClipboard(mRoomId,mContext.getString(R.string.tuiroomkit_copy_room_id_success));
  }
 else   if (view.getId() == R.id.cl_enter_scheduled_room) {
    enterConference();
  }
 else   if (view.getId() == R.id.cl_invite_members) {
    showInviteMemberView();
  }
 else   if (view.getId() == R.id.cl_cancel_room) {
    cancelScheduledConference();
  }
 else   if (view.getId() == R.id.img_arrows_return) {
    finishActivity();
  }
 else   if (view.getId() == R.id.ll_members_of_conference) {
    mAttendeesDisplayView.show();
  }
}
",0,Clean Code
"@Override public void onCreate(Bundle savedInstanceState){
  super.onCreate(savedInstanceState);
  mOtherRowsCenterToBottom=getResources().getDimensionPixelSize(R.dimen.lb_playback_other_rows_center_to_bottom);
  mPaddingBottom=getResources().getDimensionPixelSize(R.dimen.lb_playback_controls_padding_bottom);
  mBgDarkColor=getResources().getColor(R.color.lb_playback_controls_background_dark);
  mBgLightColor=getResources().getColor(R.color.lb_playback_controls_background_light);
  TypedValue outValue=new TypedValue();
  getContext().getTheme().resolveAttribute(R.attr.playbackControlsAutoHideTimeout,outValue,true);
  mAutohideTimerAfterPlayingInMs=outValue.data;
  getContext().getTheme().resolveAttribute(R.attr.playbackControlsAutoHideTickleTimeout,outValue,true);
  mAutohideTimerAfterTickleInMs=outValue.data;
  mMajorFadeTranslateY=getResources().getDimensionPixelSize(R.dimen.lb_playback_major_fade_translate_y);
  mMinorFadeTranslateY=getResources().getDimensionPixelSize(R.dimen.lb_playback_minor_fade_translate_y);
  loadBgAnimator();
  loadControlRowAnimator();
  loadOtherRowAnimator();
}
@Override public void onCreate(ItemBridgeAdapter.ViewHolder vh){
  Presenter.ViewHolder viewHolder=vh.getViewHolder();
  if (viewHolder instanceof PlaybackSeekUi) {
    ((PlaybackSeekUi)viewHolder).setPlaybackSeekUiClient(mChainedClient);
  }
}
",0,Clean Code
"public void accept(final AxmlVisitor av) throws IOException {
  Stack<NodeVisitor> nvs=new Stack<NodeVisitor>();
  NodeVisitor tos=av;
  while (true) {
    int type=parser.next();
switch (type) {
case START_TAG:
      nvs.push(tos);
    tos=tos.child(parser.getNamespaceUri(),parser.getName());
  if (tos != null) {
    if (tos != EMPTY_VISITOR) {
      tos.line(parser.getLineNumber());
      for (int i=0; i < parser.getAttrCount(); i++) {
        tos.attr(parser.getAttrNs(i),parser.getAttrName(i),parser.getAttrResId(i),parser.getAttrType(i),parser.getAttrValue(i));
      }
    }
  }
 else {
    tos=EMPTY_VISITOR;
  }
break;
case END_TAG:
tos.end();
tos=nvs.pop();
break;
case START_NS:
av.ns(parser.getNamespacePrefix(),parser.getNamespaceUri(),parser.getLineNumber());
break;
case END_NS:
break;
case TEXT:
tos.text(parser.getLineNumber(),parser.getText());
break;
case END_FILE:
return;
}
}
}",1,Code Smell
"/** 
 * If a record type allows implicit references to fields, recursively looks into the fields. Otherwise returns immediately. 
 */
void resolveInNamespace(SqlValidatorNamespace ns,boolean nullable,List<String> names,SqlNameMatcher nameMatcher,Path path,Resolved resolved){
  if (names.isEmpty()) {
    resolved.found(ns,nullable,this,path,null);
    return;
  }
  final RelDataType rowType=ns.getRowType();
  if (rowType.isStruct()) {
    SqlValidatorTable validatorTable=ns.getTable();
    if (validatorTable instanceof Prepare.PreparingTable) {
      Table t=((Prepare.PreparingTable)validatorTable).unwrap(Table.class);
      if (t instanceof CustomColumnResolvingTable) {
        final List<Pair<RelDataTypeField,List<String>>> entries=((CustomColumnResolvingTable)t).resolveColumn(rowType,validator.getTypeFactory(),names);
        for (        Pair<RelDataTypeField,List<String>> entry : entries) {
          final RelDataTypeField field=entry.getKey();
          final List<String> remainder=entry.getValue();
          final SqlValidatorNamespace ns2=new FieldNamespace(validator,field.getType());
          final Step path2=path.plus(rowType,field.getIndex(),field.getName(),StructKind.FULLY_QUALIFIED);
          resolveInNamespace(ns2,nullable,remainder,nameMatcher,path2,resolved);
        }
        return;
      }
    }
    final String name=names.get(0);
    final RelDataTypeField field0=nameMatcher.field(rowType,name);
    if (field0 != null) {
      final SqlValidatorNamespace ns2=ns.lookupChild(field0.getName());
      final Step path2=path.plus(rowType,field0.getIndex(),field0.getName(),StructKind.FULLY_QUALIFIED);
      resolveInNamespace(ns2,nullable,names.subList(1,names.size()),nameMatcher,path2,resolved);
    }
 else {
      for (      RelDataTypeField field : rowType.getFieldList()) {
switch (field.getType().getStructKind()) {
case PEEK_FIELDS:
case PEEK_FIELDS_DEFAULT:
case PEEK_FIELDS_NO_EXPAND:
          final Step path2=path.plus(rowType,field.getIndex(),field.getName(),field.getType().getStructKind());
        final SqlValidatorNamespace ns2=ns.lookupChild(field.getName());
      resolveInNamespace(ns2,nullable,names,nameMatcher,path2,resolved);
  }
}
}
}
}",1,Code Smell
"private void hideHints(){
  if (savedMessagesTagHint != null && savedMessagesTagHint.shown()) {
    savedMessagesTagHint.hide();
  }
  if (chatActivityEnterView != null) {
    chatActivityEnterView.hideHints();
  }
}
private void hideHints(boolean scroll){
  if (!scroll) {
    if (slowModeHint != null) {
      slowModeHint.hide();
    }
    if (scheduledOrNoSoundHint != null) {
      scheduledOrNoSoundHint.hide();
    }
    if (scheduledHint != null) {
      scheduledHint.hide();
    }
  }
  if (fwdRestrictedBottomHint != null) {
    fwdRestrictedBottomHint.hide();
  }
  if (fwdRestrictedTopHint != null) {
    fwdRestrictedTopHint.hide();
  }
  if (noSoundHintView != null) {
    noSoundHintView.hide();
  }
  if (forwardHintView != null) {
    forwardHintView.hide();
  }
  if (pollHintView != null) {
    pollHintView.hide();
  }
  if (timerHintView != null) {
    timerHintView.hide();
  }
  if (checksHintView != null) {
    checksHintView.hide();
  }
}
",0,Clean Code
