text,label,text_label
"@OnOpen public void onOpen(Session session,@PathParam(""key"") String secretKey,@PathParam(""udId"") String udId,@PathParam(""token"") String token) throws Exception {
  if (secretKey.length() == 0 || (!secretKey.equals(key)) || token.length() == 0) {
    log.info(""Auth Failed!"");
    return;
  }
  IDevice iDevice=AndroidDeviceBridgeTool.getIDeviceByUdId(udId);
  session.getUserProperties().put(""udId"",udId);
  session.getUserProperties().put(""id"",String.format(""%s-%s"",this.getClass().getSimpleName(),udId));
  WebSocketSessionMap.addSession(session);
  saveUdIdMapAndSet(session,iDevice);
  String username=iDevice.getProperty(""ro.product.device"");
  Future<?> terminal=AndroidDeviceThreadPool.cachedThreadPool.submit(() -> {
    log.info(""{} open terminal"",udId);
    JSONObject ter=new JSONObject();
    ter.put(""msg"",""terminal"");
    ter.put(""user"",username);
    BytesTool.sendText(session,ter.toJSONString());
  }
);
  Future<?> logcat=AndroidDeviceThreadPool.cachedThreadPool.submit(() -> {
    log.info(""{} open logcat"",udId);
    JSONObject ter=new JSONObject();
    ter.put(""msg"",""logcat"");
    BytesTool.sendText(session,ter.toJSONString());
  }
);
  terminalMap.put(session,terminal);
  logcatMap.put(session,logcat);
  int wait=0;
  boolean isInstall=true;
  while (AndroidAPKMap.getMap().get(udId) == null || (!AndroidAPKMap.getMap().get(udId))) {
    Thread.sleep(500);
    wait++;
    if (wait >= 40) {
      isInstall=false;
      break;
    }
  }
  if (!isInstall) {
    log.info(""Waiting for apk install timeout!"");
    exit(session);
  }
  session.getUserProperties().put(""schedule"",ScheduleTool.schedule(() -> {
    log.info(""time up!"");
    if (session.isOpen()) {
      JSONObject errMsg=new JSONObject();
      errMsg.put(""msg"",""error"");
      BytesTool.sendText(session,errMsg.toJSONString());
      exit(session);
    }
  }
,BytesTool.remoteTimeout));
  startService(udIdMap.get(session),session);
}",0,Clean Code
"public static String encodeHAIDKey(String contextID,String instance,List<String> backupInstanceList) throws CSErrorException {
  if (!StringUtils.isNumeric(contextID) || StringUtils.isBlank(instance) || null == backupInstanceList || backupInstanceList.isEmpty()) {
    logger.error(""Cannot encodeHAIDKey, contextID : "" + contextID + "", instance : ""+ instance+ "", backupInstanceList : ""+ gson.toJson(backupInstanceList));
    throw new CSErrorException(ErrorCode.INVALID_HAID_ENCODE_PARAMS,""Cannot encodeHAIDKey, contextID : "" + contextID + "", instance : ""+ instance+ "", backupInstanceList : ""+ gson.toJson(backupInstanceList));
  }
  StringBuilder idBuilder=new StringBuilder("""");
  StringBuilder instBuilder=new StringBuilder("""");
  idBuilder.append(instance.length());
  instBuilder.append(instance);
  for (  String ins : backupInstanceList) {
    idBuilder.append(HAID_INS_LEN_DELEMETER).append(ins.length());
    instBuilder.append(ins);
  }
  idBuilder.append(HAID_PART_DELEMETER).append(instBuilder).append(contextID);
  return idBuilder.toString();
}
",1,Code Smell
"/** 
 * 瑙ｅ帇涓�涓枃浠�
 */
public static boolean unzipFile(String zipFileString,String outPathString,String fileParentName,String fileName){
  try {
    File outPath=new File(outPathString);
    if (!outPath.exists()) {
      outPath.mkdirs();
    }
    ZipFile zipFile=new ZipFile(zipFileString);
    InputStream is;
    Enumeration<? extends ZipEntry> e=zipFile.entries();
    ZipEntry entry;
    while (e.hasMoreElements()) {
      entry=e.nextElement();
      if (entry.getName().contains(fileParentName) && entry.getName().contains(fileName) && !entry.isDirectory()) {
        is=zipFile.getInputStream(entry);
        File dstFile=new File(outPathString + ""/"" + fileName);
        FileOutputStream fos=new FileOutputStream(dstFile);
        int len;
        byte[] buffer=new byte[8192];
        while ((len=is.read(buffer,0,buffer.length)) != -1) {
          fos.write(buffer,0,len);
        }
        fos.flush();
        fos.close();
        is.close();
        break;
      }
    }
  }
 catch (  IOException e) {
    e.printStackTrace();
    return false;
  }
  return true;
}",0,Clean Code
"@Override public J visitLiteral(J.Literal literal,P ctx){
  J.Literal l=(J.Literal)super.visitLiteral(literal,ctx);
  JavaType.Primitive type=l.getType();
  if ((getStyle().getNumInt() && type == JavaType.Primitive.Int) || (getStyle().getNumDouble() && type == JavaType.Primitive.Double) || (getStyle().getNumLong() && type == JavaType.Primitive.Long)|| (getStyle().getNumFloat() && type == JavaType.Primitive.Float)|| (getStyle().getStringLiteral() && type == JavaType.Primitive.String)|| (getStyle().getLiteralNull() && type == JavaType.Primitive.Null)|| (getStyle().getLiteralFalse() && type == JavaType.Primitive.Boolean && l.getValue() == Boolean.valueOf(false))|| (getStyle().getLiteralTrue() && type == JavaType.Primitive.Boolean && l.getValue() == Boolean.valueOf(true))) {
    if (getCursor().getParentTreeCursor().getValue() instanceof J.Parentheses) {
      getCursor().putMessageOnFirstEnclosing(J.Parentheses.class,UNNECESSARY_PARENTHESES_MESSAGE,getCursor());
    }
  }
  return l;
}
",1,Code Smell
"public void visitProgramMethod(ProgramClass programClass,ProgramMethod programMethod){
  int parameterSize=ClassUtil.internalMethodParameterSize(programMethod.getDescriptor(programClass),programMethod.getAccessFlags());
  if (parameterSize > 0) {
    int accessFlags=programMethod.getAccessFlags();
    if (markThisParameter && (accessFlags & AccessConstants.STATIC) == 0) {
      markParameterUsed(programMethod,0);
    }
    if (markAllParameters) {
      markUsedParameters(programMethod,(accessFlags & AccessConstants.STATIC) != 0 ? -1L : -2L);
    }
    if (programMethod.processingInfo instanceof ProgramMethodOptimizationInfo && parameterSize >= 64) {
      int parameterSizesCummulative=0;
      for (int index=0; parameterSizesCummulative < 64; index++) {
        boolean isCategory2=((ProgramMethodOptimizationInfo)programMethod.processingInfo).getParameterSize(index) == 2;
        if (parameterSizesCummulative == 63 && isCategory2) {
          markParameterUsed(programMethod,63);
        }
        parameterSizesCummulative+=((ProgramMethodOptimizationInfo)programMethod.processingInfo).getParameterSize(index);
      }
    }
    if ((accessFlags & AccessConstants.NATIVE) != 0) {
      markUsedParameters(programMethod,-1L);
    }
 else     if ((accessFlags & AccessConstants.ABSTRACT) != 0) {
      markParameterUsed(programMethod,0);
    }
 else {
      if ((accessFlags & AccessConstants.STATIC) == 0 && ((accessFlags & AccessConstants.SYNCHRONIZED) != 0 || programClass.mayHaveImplementations(programMethod) || programMethod.getName(programClass).equals(ClassConstants.METHOD_NAME_INIT))) {
        markParameterUsed(programMethod,0);
      }
      if (analyzeCode) {
        programMethod.attributesAccept(programClass,this);
      }
    }
    logger.debug(""{}"",() -> {
      StringBuilder debugMessage=new StringBuilder(String.format(""ParameterUsageMarker: [%s.%s%s]: "",programClass.getName(),programMethod.getName(programClass),programMethod.getDescriptor(programClass)));
      for (int variableIndex=0; variableIndex < parameterSize; variableIndex++) {
        debugMessage.append(isParameterUsed(programMethod,variableIndex) ? '+' : '-');
      }
      return debugMessage.toString();
    }
);
  }
  setParameterSize(programMethod,parameterSize);
}",1,Code Smell
"public static int ways2(int N,int M){
  if (N < 1 || M < 1 || ((N * M) & 1) != 0) {
    return 0;
  }
  if (N == 1 || M == 1) {
    return 1;
  }
  int max=Math.max(N,M);
  int min=Math.min(N,M);
  int pre=(1 << min) - 1;
  return process2(pre,0,max,min);
}",0,Clean Code
"/** 
 * 鏋勯�犲嚱鏁� 杞崲json
 * @param channel 閫氶亾
 * @param type 绫诲瀷
 * @param jsonObj 鏁版嵁
 */
public void build(String channel,String type,JSONObject jsonObj){
  if (channel == null || type == null || jsonObj == null) {
    return;
  }
  jsonObj.put(BASE_TYPE,type);
  jsonObj.put(BASE_ID,SystemInfo.INSTANCE.getSystemID());
  this.json=jsonObj.toString();
  this.channel=channel;
}
",0,Clean Code
"private void maybeOutputSeekMap(long inputLength,int sampleReadResult){
  if (hasOutputSeekMap) {
    return;
  }
  if ((flags & FLAG_ENABLE_CONSTANT_BITRATE_SEEKING) == 0 || inputLength == C.LENGTH_UNSET || (firstSampleSize != C.LENGTH_UNSET && firstSampleSize != currentSampleSize)) {
    seekMap=new SeekMap.Unseekable(C.TIME_UNSET);
    extractorOutput.seekMap(seekMap);
    hasOutputSeekMap=true;
  }
 else   if (numSamplesWithSameSize >= NUM_SAME_SIZE_CONSTANT_BIT_RATE_THRESHOLD || sampleReadResult == RESULT_END_OF_INPUT) {
    seekMap=getConstantBitrateSeekMap(inputLength);
    extractorOutput.seekMap(seekMap);
    hasOutputSeekMap=true;
  }
}",1,Code Smell
"@Override public void onNotifyUIEvent(String key,Map<String,Object> params){
  if (CONFIGURATION_CHANGE.equals(key) && params != null && mTransferMasterView.isShowing()) {
    Configuration configuration=(Configuration)params.get(ConferenceEventConstant.KEY_CONFIGURATION);
    mTransferMasterView.changeConfiguration(configuration);
  }
}
",1,Code Smell
"/** 
 * Reset position of currently opened music and live videos.
 */
private void resetPositionIfNeeded(Video item){
  if (mStateService == null || item == null) {
    return;
  }
  State state=mStateService.getByVideoId(item.videoId);
  boolean isShort=state != null && state.durationMs < MUSIC_VIDEO_MAX_DURATION_MS && !mPlayerTweaksData.isRememberPositionOfShortVideosEnabled();
  boolean isVideoEnded=state != null && state.durationMs - state.positionMs < 3_000;
  boolean isLive=item.isLive && !mPlayerTweaksData.isRememberPositionOfLiveVideosEnabled();
  if (isShort || isVideoEnded || isLive) {
    resetPosition(item);
  }
}",0,Clean Code
