text,label,text_label
"@Override protected void onDraw(Canvas canvas){
  int width=getWidth(), height=getHeight();
  if (width <= 0 || height <= 0) {
    return;
  }
  int borderWidth=mIsSelected ? mSelectedBorderWidth : mBorderWidth;
  if (mBitmap == null || mBitmapShader == null) {
    drawBorder(canvas,borderWidth);
    return;
  }
  if (mWidth != width || mHeight != height || mNeedResetShader) {
    mWidth=width;
    mHeight=height;
    updateBitmapShader();
  }
  drawBitmap(canvas,borderWidth);
  drawBorder(canvas,borderWidth);
}",0,Clean Code
"/** 
 * Returns the root relational expression, creating a  {@link LogicalProject}if necessary to remove fields that are not needed. 
 */
public RelNode project(){
  return project(false);
}
/** 
 * Returns the root relational expression as a  {@link LogicalProject}.
 * @param force Create a Project even if all fields are used 
 */
public RelNode project(boolean force){
  if (isRefTrivial() && (SqlKind.DML.contains(kind) || !force || rel instanceof LogicalProject)) {
    return rel;
  }
  final List<RexNode> projects=new ArrayList<>();
  final RexBuilder rexBuilder=rel.getCluster().getRexBuilder();
  for (  Pair<Integer,String> field : fields) {
    projects.add(rexBuilder.makeInputRef(rel,field.left));
  }
  return LogicalProject.create(rel,projects,Pair.right(fields));
}
",1,Code Smell
"public Collector createCollector(Metric metric,List<String> dimensionKeys,List<String> dimensionValues,String scopedMetricName,String helpString){
  Collector collector;
  if (metric instanceof Gauge || metric instanceof Counter || metric instanceof Meter) {
    collector=io.prometheus.client.Gauge.build().name(scopedMetricName).help(helpString).labelNames(toArray(dimensionKeys)).create();
  }
 else   if (metric instanceof Histogram) {
    collector=new HistogramSummaryProxy((Histogram)metric,scopedMetricName,helpString,dimensionKeys,dimensionValues);
  }
 else {
    log.warn(""Cannot create collector for unknown metric type: {}. This indicates that the metric type is not supported by this reporter."",metric.getClass().getName());
    collector=null;
  }
  return collector;
}
",1,Code Smell
"private void appendActionsSection(AppDialogPresenter settingsPresenter){
  List<OptionItem> options=new ArrayList<>();
  Set<SegmentAction> actions=mContentBlockData.getActions();
  for (  SegmentAction action : actions) {
    options.add(UiOptionItem.from(getColoredString(mContentBlockData.getLocalizedRes(action.segmentCategory),mContentBlockData.getColorRes(action.segmentCategory)),optionItem -> {
      AppDialogPresenter dialogPresenter=AppDialogPresenter.instance(getContext());
      List<OptionItem> nestedOptions=new ArrayList<>();
      nestedOptions.add(UiOptionItem.from(getContext().getString(R.string.content_block_action_none),optionItem1 -> action.actionType=ContentBlockData.ACTION_DO_NOTHING,action.actionType == ContentBlockData.ACTION_DO_NOTHING));
      nestedOptions.add(UiOptionItem.from(getContext().getString(R.string.content_block_action_only_skip),optionItem1 -> action.actionType=ContentBlockData.ACTION_SKIP_ONLY,action.actionType == ContentBlockData.ACTION_SKIP_ONLY));
      nestedOptions.add(UiOptionItem.from(getContext().getString(R.string.content_block_action_toast),optionItem1 -> action.actionType=ContentBlockData.ACTION_SKIP_WITH_TOAST,action.actionType == ContentBlockData.ACTION_SKIP_WITH_TOAST));
      nestedOptions.add(UiOptionItem.from(getContext().getString(R.string.content_block_action_dialog),optionItem1 -> action.actionType=ContentBlockData.ACTION_SHOW_DIALOG,action.actionType == ContentBlockData.ACTION_SHOW_DIALOG));
      String title=getContext().getString(mContentBlockData.getLocalizedRes(action.segmentCategory));
      dialogPresenter.appendRadioCategory(title,nestedOptions);
      dialogPresenter.showDialog(title,mContentBlockData::persistActions);
    }
));
  }
  settingsPresenter.appendStringsCategory(getContext().getString(R.string.content_block_action_type),options);
}",1,Code Smell
"/** 
 * Copy model from S3 url to local model store 
 */
public static boolean copyURLToFile(List<String> allowedUrls,String url,File modelLocation,boolean s3SseKmsEnabled,String archiveName) throws FileAlreadyExistsException, IOException, InvalidArchiveURLException {
  if (ArchiveUtils.validateURL(allowedUrls,url)) {
    if (modelLocation.exists()) {
      throw new FileAlreadyExistsException(archiveName);
    }
    if (archiveName.contains(""/"") || archiveName.contains(""\\"")) {
      throw new IOException(""Security alert slash or backslash appear in archiveName:"" + archiveName);
    }
    Map<String,String> headers;
    if (s3SseKmsEnabled) {
      String awsAccessKey=System.getenv(""AWS_ACCESS_KEY_ID"");
      String awsSecretKey=System.getenv(""AWS_SECRET_ACCESS_KEY"");
      String regionName=System.getenv(""AWS_DEFAULT_REGION"");
      if (regionName.isEmpty() || awsAccessKey.isEmpty() || awsSecretKey.isEmpty()) {
        throw new IOException(""Miss environment variables "" + ""AWS_ACCESS_KEY_ID, AWS_SECRET_ACCESS_KEY or AWS_DEFAULT_REGION"");
      }
      HttpURLConnection connection=(HttpURLConnection)new URL(url).openConnection();
      headers=new HashMap<>();
      headers.put(""x-amz-content-sha256"",AWS4SignerBase.EMPTY_BODY_SHA256);
      AWS4SignerForAuthorizationHeader signer=new AWS4SignerForAuthorizationHeader(connection.getURL(),""GET"",""s3"",regionName);
      String authorization=signer.computeSignature(headers,null,AWS4SignerBase.EMPTY_BODY_SHA256,awsAccessKey,awsSecretKey);
      headers.put(""Authorization"",authorization);
      setHttpConnection(connection,""GET"",headers);
      try {
        FileUtils.copyInputStreamToFile(connection.getInputStream(),modelLocation);
      }
  finally {
        if (connection != null) {
          connection.disconnect();
        }
      }
    }
 else {
      URL endpointUrl=new URL(url);
      FileUtils.copyURLToFile(endpointUrl,modelLocation);
    }
  }
  return false;
}",1,Code Smell
"private void patchVarConf(Map<String,String> varConfMap,String responseBody){
  JSONObject varConf=JSONObject.parseObject(getTaskInstance().getVarConf());
  varConf=varConf == null ? new JSONObject() : varConf;
  if (CollectionUtils.isEmpty(varConfMap)) {
    return;
  }
  JSONObject responseObject=JSONObject.parseObject(responseBody);
  StandardEvaluationContext context=new StandardEvaluationContext();
  context.setVariables(responseObject);
  ExpressionParser parser=new SpelExpressionParser();
  for (  String key : varConfMap.keySet()) {
    String value=varConfMap.get(key);
    value=parser.parseExpression(value).getValue(context,String.class);
    varConf.put(key,value);
  }
  getTaskInstance().setOutVarConf(JSONObject.toJSONString(varConf));
}
",0,Clean Code
"@Override public String quoteValue(Object value){
  if (value instanceof Integer || value instanceof Long || value instanceof Float|| value instanceof Double) {
    return String.valueOf(value);
  }
  return new StringBuffer().append(""'"").append(value).append(""'"").toString();
}
",0,Clean Code
"public void setFallbackWallpaper(TLRPC.WallPaper wallPaper){
  if (fallbackWallpaper != wallPaper) {
    this.fallbackWallpaper=wallPaper;
    if (chatThemeItem != null && (chatThemeItem.chatTheme == null || chatThemeItem.chatTheme.wallpaper == null)) {
      ChatThemeBottomSheet.ChatThemeItem item=chatThemeItem;
      chatThemeItem=null;
      setItem(item,false);
    }
  }
}
",0,Clean Code
"public static void applyChatMessageSelectedBackgroundColor(){
  applyChatMessageSelectedBackgroundColor(null,wallpaper);
}
public static void applyChatMessageSelectedBackgroundColor(Drawable wallpaperOverride){
  applyChatMessageSelectedBackgroundColor(wallpaperOverride,wallpaper);
}
public static void applyChatMessageSelectedBackgroundColor(Drawable wallpaperOverride,Drawable currentWallpaper){
  if (chat_messageBackgroundSelectedPaint == null) {
    return;
  }
  int selectedBackgroundColor=currentColors.get(key_chat_selectedBackground);
  Drawable drawable=wallpaperOverride != null ? wallpaperOverride : currentWallpaper;
  boolean drawSelectedGradient=drawable instanceof MotionBackgroundDrawable && SharedConfig.getDevicePerformanceClass() != SharedConfig.PERFORMANCE_CLASS_LOW && selectedBackgroundColor == 0;
  if (drawSelectedGradient) {
    Bitmap newBitmap=((MotionBackgroundDrawable)drawable).getBitmap();
    if (serviceBitmap != newBitmap) {
      serviceBitmap=newBitmap;
      serviceBitmapShader=new BitmapShader(serviceBitmap,Shader.TileMode.CLAMP,Shader.TileMode.CLAMP);
      if (serviceBitmapMatrix == null) {
        serviceBitmapMatrix=new Matrix();
      }
    }
  }
  if (serviceBitmapShader != null && selectedBackgroundColor == 0 && drawSelectedGradient) {
    ColorMatrix colorMatrix2=new ColorMatrix();
    AndroidUtilities.adjustSaturationColorMatrix(colorMatrix2,2.5f);
    AndroidUtilities.multiplyBrightnessColorMatrix(colorMatrix2,.75f);
    chat_messageBackgroundSelectedPaint.setShader(serviceBitmapShader);
    chat_messageBackgroundSelectedPaint.setColorFilter(new ColorMatrixColorFilter(colorMatrix2));
    chat_messageBackgroundSelectedPaint.setAlpha(64);
  }
 else {
    chat_messageBackgroundSelectedPaint.setColor(selectedBackgroundColor == 0 ? 0x40000000 : selectedBackgroundColor);
    chat_messageBackgroundSelectedPaint.setColorFilter(null);
    chat_messageBackgroundSelectedPaint.setShader(null);
  }
}",1,Code Smell
"public void visitProgramMethod(ProgramClass programClass,ProgramMethod programMethod){
  int parameterSize=ClassUtil.internalMethodParameterSize(programMethod.getDescriptor(programClass),programMethod.getAccessFlags());
  if (parameterSize > 0) {
    int accessFlags=programMethod.getAccessFlags();
    if (markThisParameter && (accessFlags & AccessConstants.STATIC) == 0) {
      markParameterUsed(programMethod,0);
    }
    if (markAllParameters) {
      markUsedParameters(programMethod,(accessFlags & AccessConstants.STATIC) != 0 ? -1L : -2L);
    }
    if (programMethod.processingInfo instanceof ProgramMethodOptimizationInfo && parameterSize >= 64) {
      int parameterSizesCummulative=0;
      for (int index=0; parameterSizesCummulative < 64; index++) {
        boolean isCategory2=((ProgramMethodOptimizationInfo)programMethod.processingInfo).getParameterSize(index) == 2;
        if (parameterSizesCummulative == 63 && isCategory2) {
          markParameterUsed(programMethod,63);
        }
        parameterSizesCummulative+=((ProgramMethodOptimizationInfo)programMethod.processingInfo).getParameterSize(index);
      }
    }
    if ((accessFlags & AccessConstants.NATIVE) != 0) {
      markUsedParameters(programMethod,-1L);
    }
 else     if ((accessFlags & AccessConstants.ABSTRACT) != 0) {
      markParameterUsed(programMethod,0);
    }
 else {
      if ((accessFlags & AccessConstants.STATIC) == 0 && ((accessFlags & AccessConstants.SYNCHRONIZED) != 0 || programClass.mayHaveImplementations(programMethod) || programMethod.getName(programClass).equals(ClassConstants.METHOD_NAME_INIT))) {
        markParameterUsed(programMethod,0);
      }
      if (analyzeCode) {
        programMethod.attributesAccept(programClass,this);
      }
    }
    logger.debug(""{}"",() -> {
      StringBuilder debugMessage=new StringBuilder(String.format(""ParameterUsageMarker: [%s.%s%s]: "",programClass.getName(),programMethod.getName(programClass),programMethod.getDescriptor(programClass)));
      for (int variableIndex=0; variableIndex < parameterSize; variableIndex++) {
        debugMessage.append(isParameterUsed(programMethod,variableIndex) ? '+' : '-');
      }
      return debugMessage.toString();
    }
);
  }
  setParameterSize(programMethod,parameterSize);
}",1,Code Smell
